;active;udf_depotId;Customer No;Name;Street name;Door number;areaDescription;Zip code;City;x;y
;True;T100;27103;Skelhøje Købmandsgård Aps;Volden;2;;7470;Karup J;9.296615;56.360115
;True;T100;27109;Fitness.dk Århus Busgaden;Frederiksgade;25;;8000;Århus C;10.205455;56.155462
;True;T100;27112;Brændgårdskolen;Brorsonvej;4;;7400;Herning;8.966385;56.1432
;True;T100;27116;MENY Hjørring;Frederikshavnsvej;42-48;;9800;Hjørring;10.00578;57.455625
;True;T100;27118;Vestsalling skole Afd. Lem;Vejbyvej;5;Lem;7860;Spøttrup;8.784821;56.591997
;True;T100;27122;Købmand Laur. Knudsen`s eftf.;Hans Broges Gade;20;;8000;Århus C;10.20389;56.14232
;True;T100;27125;Starbucks, Bilka Skalborg;Hobrovej;450;;9200;Aalborg Sv;9.87946;57.00381
;True;T100;27131;Starbucks, Føtex Århus Nord;Finlandsgade;17-19;;8200;Århus N;10.19015;56.17071
;True;T100;27135;Kvickly Holstebro - afdisp;Brogårdsvej;6;;7500;Holstebro;8.619443;56.355175
;True;T100;2714;Dagli' Brugsen Stevnstrup;Grenstenvej;1;STEVNSTRUP;8870;Langå;9.9453;56.433195
;True;T100;27143;Gregers Krabbe Friskole;Haverslevvej;107;Årestrup;9520;Skørping;9.743125;56.817445
;True;T100;27144;Vebbestrup Flødeis Dagligvarehandel;Søndertruevej;3;;9500;Hobro;9.822982;56.724037
;True;T100;27147;Superbrugsen Lystrup - afdisp;Centervej;85;;8520;Lystrup;10.234475;56.23746
;True;T100;27154;KIWI Bøsbrovej 210;Bøsbrovej;54;;8940;Randers Sv;10.038767;56.446234
;True;T100;27156;Fakta Kolind;Stations Allé;1;;8560;Kolind;10.585315;56.362335
;True;T100;27157;Molskroen;Hovedgaden;16;Femmøller Strand;8400;Ebeltoft;10.604462;56.229653
;True;T100;2716;Superbrugsen Stilling;Hotelvej, Stilling;3;;8660;Skanderborg;9.943374;56.071834
;True;T100;27160;Min Købmand Hem;Ballingvej;62 B;Hem;7800;Skive;8.95934;56.595875
;True;T100;27164;Spar Snejbjerg APS;Toustrupvej;2;;7400;Herning;8.899415;56.132205
;True;T100;27169;Superbrugsen Spentrup;Stationsvej;2;;8981;Spentrup;10.042862;56.536223
;True;T100;27170;Superbrugsen Kjellerup - afdisp;Bryggertorvet;9;;8620;Kjellerup;9.432095;56.289055
;True;T100;27172;L & F;Agro Food Park;13;;8200;Aarhus N;10.15704;56.20116
;True;T100;27175;Rema 1000 Højberg Butik 965;Holme Byvej;15;;8270;Højbjerg;10.173095;56.11413
;True;T100;27189;Fakta Veri Centret Risskov;Frijsenborgvej;5;;8240;Risskov;10.214125;56.189338
;True;T100;27196;Netto Katrinevænget Viborg;Katrinevænget;2;;8800;Viborg;9.388836;56.473945
;True;T100;27201;Letkøb Isenvad;Bygaden;6;;7430;Ikast;9.20506;56.095965
;True;T100;27204;Reklameartikler;Sønderhøj;46;;8260;Viby J;10.159351;56.120469
;True;T100;27206;Superbrugsen Kolt;Kolt Østervej;37-39;;8361;Hasselager;10.076874;56.10934
;True;T100;27210;Netto Nordre Højmarksvej Silkeborg;Nordre Højmarksvej;3;;8600;Silkeborg;9.51021;56.18689
;True;T100;27212;Netto Rådmands Boulevard Randers;Rådmands Boulevard;45;;8900;Randers;10.02146;56.4679
;True;T100;27213;Tangkrogen;Marselisborg Havnevej;1;;8000;Aarhus;10.213845;56.13954
;True;T100;27214;Royal Artic Logistic;Langerak (port 54);17;;9220;Aalborg;10.049433;57.0511
;True;T100;27215;Skanderborg festivalklub;Birkevej;20;;8660;Skanderborg;9.916219;56.037216
;True;T100;27216;Flådestationen Frederikshavn;Kong Hans Vej;1;;9900;Frederikshavn;10.474787;57.475923
;True;T100;27217;Dansk Supermarked;Rosbjergvej;35;;8220;Brabrand;10.051463;56.161758
;True;T100;27218;Det Ny Sletten;Bøgedalsvej;16;;8680;Ry;9.669108;56.112526
;True;T100;27219;Relation Media;Krøyer Kielbergsvej;3;;8660;Skanderborg;9.92571;56.042595
;True;T100;27220;Region Nord (Akafa);Svenstrup Skolevej;25;;8230;Svenstrup;9.845586;56.974637
;True;T100;27221;727 Communications;Niels Bohrsvej;23;;8660;Stilling;9.987286;56.06891
;True;T100;27222;Moment Fotograf;Jernaldervej;280;;8210;Århus V;10.128913;56.174862
;True;T100;27223;Fotograf Torben Hjulmand;Vestergade;41;;8000;Århus C;10.20149;56.15751
;True;T100;27224;Fotograf Ole Toldbod;Kathrinebjergvej;98;;8200;Århus N;10.189275;56.173645
;True;T100;27225;Skovdal & Skovdal;Møllevangs alle;157;;8200;Århus N;10.185545;56.173645
;True;T100;27226;Herning Kongrescenter;Østergade;37;;7400;Herning;8.98171;56.13543
;True;T100;27227;Herning Messecenter;Vardevej;1;;7400;Herning;8.94964;56.122115
;True;T100;27228;Gigantium Aalborg;Willy Brandtsvej;31;;9220;Aalborg Ø;9.964085;57.01897
;True;T100;27229;Food College Aalborg;Rørdalsvej;10;;9000;Aalborg;9.963117;57.051255
;True;T100;27230;Genbrugspladsen Aarhus;Ølstedvej;36;;8200;Aarhus N.;10.155565;56.231103
;True;T100;27231;Genbrugspladsen Thisted;Flintborgvej;5;;7700;Thisted;8.712215;56.966837
;True;T100;27232;Genbrugspladsen Hasselager;Birkegårdsvej;8;;8361;Hasselager;10.115385;56.102777
;True;T100;27233;Genbrugspladsen Hinnerup;Fanøvej;7;;8382;Hinnerup;10.075145;56.249895
;True;T100;27234;Genbrugspladsen Lystrup;Lystrupvej;190;;8240;Risskov;10.235078;56.215561
;True;T100;27235;Genbrugspladsen (affald) Brabrand;Sintrupvej;57;;8220;Brabrand;10.09878;56.166909
;True;T100;27236;Genbrugspladsen Eskelund;Eskelundvej;13;;8260;Viby;10.16471;56.140213
;True;T100;27237;Genbrugspladsen (AVV) Hjørring;Mandøvej;4;;9800;Hjørring;10.02939;57.451665
;True;T100;27238;Genbrugspladsen Hobro;Kløvermarksvej;10;;9500;Hobro;9.802946;56.65245
;True;T100;27239;Genbrugspladsen -Nr.Sundby;Troensevej;2;;9200;Nørresundby;9.935261;57.057004
;True;T100;27240;Genbrugspladsen -Ikast;Femhøje;3;;7680;Thyborøn;10.79992;55.305075
;True;T100;27241;Havnen Thyborøn;Tankskibsvej;4;;7680;Thyborøn;8.21669;56.701065
;True;T100;27242;Havnen Hvidesande;Fossanæsvej;22;;6960;Hvidesande;8.129988;56.00132
;True;T100;27243;Havnen Skagen;Havnevagtvej;30;;9990;Skagen;10.595235;57.71701
;True;T100;27244;Havnen Hirtshals;Norgeskajen;11;;9850;Hirtshals;9.964875;57.593766
;True;T100;27245;Havnen Thisted;Havnen;14;;7700;Thisted;8.69353;56.95341
;True;T100;27246;MAN truck - Tilst;Grydhøjparken;22;;8381;Tilst;10.093461;56.181769
;True;T100;27247;EURO parts  -Aalborg;Mineralvej;31;;9220;Aalborg Ø;9.970715;57.05204
;True;T100;27248;EURO parts  -Brabrand;Dalgårdsvej;4;;8220;Brabrand;10.10649;56.165795
;True;T100;27249;Tobidan;Skjernvej;5;;9220;Aalborg Ø;9.974702;57.028902
;True;T100;27250;Tobidan;Anelystparken;37;;8381;Tilst;10.097881;56.181553
;True;T100;27251;Refako;Bouet Møllevej;14;;9400;Nørresundby;9.96201;57.086415
;True;T100;27252;Besko;Logistik parken;24;;8220;Brabrand;10.073765;56.16129
;True;T100;27253;Besko -Aalborg;Troensevej;6;;9220;Aalborg;10.012824;57.025314
;True;T100;27254;Thorsen Køleservice;Pi;4;;8382;Hinnerup;10.106005;56.236215
;True;T100;27255;Gård Kokkenborg;Hønborgvej;9;;9330;Dronninglund;10.344931;57.162434
;True;T100;27256;Gård Balling;Nr. Ramsingvej;4;;7860;Spøttrup;8.736263;56.572842
;True;T100;27257;Gård Brandenborg;Sinkbækvej;48;;7660;Bækmarksbro;8.260845;56.423435
;True;T100;27258;Gård Kvols;Hedegårdsvej;2;;8831;Løgstrup;9.274279;56.516423
;True;T100;27259;Gård Vrå;Ålborgvej;841;;9760;Vrå;9.978275;57.3362
;True;T100;27260;Gård Holmsø;Holmsøvej;96;;9690;Fjerritslev;9.404027;57.041496
;True;T100;27261;Gård Vesterhalne;Vester Halnevej;104;;9430;Vadum;9.836385;57.12006
;True;T100;27262;Gård Elsø;Elsøvej;153;;7900;Nykøbing Mors;8.769971;56.804559
;True;T100;27263;Gård Valsgård;Valsgårdvej;8;;9500;Hobro;9.83186;56.666985
;True;T100;27265;Rema 1000 Brønderslev II Butik 969;Markedsvej;125;;9700;Brønderslev;9.966995;57.27148
;True;T100;27305;Fakta Ikast;Strøget;4-6;;7430;Ikast;9.154841;56.140893
;True;T100;27308;Fakta Hobrovej Ålborg Sv;Hobrovej;446;;9200;Ålborg Sv;9.88082;57.00489
;True;T100;27309;Fakta Farsø;Th. Eriksensvej;20;;9640;Farsø;9.34118;56.772531
;True;T100;27314;Kvickly Herning;Herningcentret,Merkurvej;1;;7400;Herning;8.99613;56.144265
;True;T100;27316;Kvickly Herning Bageri;Merkurvej;1;;7400;Herning;8.996485;56.134989
;True;T100;27321;Kvickly Nr.Sundby;Loftbrovej;17;;9400;Nørresundby;9.976625;57.089668
;True;T100;27324;Fakta Vestergårdsvej Viby J;Vestergårdsvej;16;;8260;Viby J;10.159375;56.12953
;True;T100;27328;Fakta Thisted;Kastet;39;;7700;Thisted;8.694595;56.956695
;True;T100;27330;LUKKET Fakta Hals;Sønderskovvej;4;;9370;Hals;10.306019;56.996927
;True;T100;27331;Fakta Kolt;Kolt Østervej;25;;8361;Hasselager;10.078804;56.109283
;True;T100;27332;Fakta Padborgvej Silkeborg;Padborgvej;298;;8600;Silkeborg;9.495334;56.172084
;True;T100;27333;Fakta Vinderup;Nylandsvej;11;;7830;Vinderup;8.780958;56.480841
;True;T100;27335;Fakta Rønde;Hovedgaden;57;;8410;Rønde;10.473445;56.30123
;True;T100;27336;Fakta Langenæs;Skanderborgvej;26;;8000;Aarhus C;10.185124;56.141765
;True;T100;27337;LUKKET Fakta Beder;Nygårdsalle;3;;8330;Beder;10.204274;56.05805
;True;T100;27343;Fakta Dalgas Torv Skive;Dalgas Torv;18;;7800;Skive;9.0148;56.55479
;True;T100;27344;Fakta Nattegalvej Randers;Nattergalvej;35;;8930;Randers NØ;10.038965;56.470995
;True;T100;27345;Fakta Bording;Bredgade;15;;7441;Bording;9.27924;56.14495
;True;T100;27347;Fakta Holme Møllevej Viby;Holme Møllevej;49;;8260;Viby J;10.17196;56.12203
;True;T100;27350;Fakta Hirtshals;Jørgen Fibigersgade;25;;9850;Hirtshals;9.960285;57.590622
;True;T100;27351;Fakta Hjørring;Idræts Alle;4;;9800;Hjørring;9.99471;57.465475
;True;T100;27352;Fakta Bjerringbro;Torvegade;15;;8850;Bjerringbro;9.657623;56.375927
;True;T100;27355;Fakta Frederikshavn;Koktvedsvej;33;;9900;Frederikshavn;10.519715;57.434295
;True;T100;27356;Fakta Hvide Sande;Parallelvej;74;;6960;Hvide Sande;8.12391;56.017345
;True;T100;27358;Fakta Trøjborg Århus;Tordenskjoldsgade;75;;8200;Aarhus N;10.216849;56.17328
;True;T100;27360;Fakta Vodskov;Vodskovvej;19 A;;9310;Vodskov;10.024375;57.10278
;True;T100;27361;Fakta Kastetvej Ålborg;Kastetvej;37;;9000;Ålborg;9.90641;57.053135
;True;T100;27364;Fakta Hobro;H. I. Bies Plads;2;;9500;Hobro;9.796949;56.638097
;True;T100;27365;Fakta Hasle;Kappelvænget, Center V;8;;8210;Aarhus V;10.16612;56.179335
;True;T100;27367;Fakta Kristrup Randers;Engboulevarden;5;;8960;Randers Sø;10.055586;56.448013
;True;T100;27368;Fakta Asylgade Skive;Asylgade;3-5;;7800;Skive;9.026101;56.566118
;True;T100;27370;Fakta Gravene Viborg;Gravene;30 E;;8800;Viborg;9.40818;56.452039
;True;T100;27371;Fakta Skagen;Smøgen;11;;9990;Skagen;10.58989;57.72259
;True;T100;27373;Fakta Hammel;Bane Alle;6;;8450;Hammel;9.864523;56.254236
;True;T100;27374;Fakta Skørping;Sverigegårdsvej Centret;16;;9520;Skørping;9.990571;56.885943
;True;T100;27375;Fakta Randers Hadsundvej;Hadsundvej;83;;8930;Randers Nø;10.040955;56.478296
;True;T100;27378;Fakta Brønderslev;Mejlstedgade;9;;9700;Brønderslev;9.9469;57.268395
;True;T100;27380;Fakta Kjellerup;Søndergade;14;;8620;Kjellerup;9.430968;56.287761
;True;T100;27381;Fakta Ebeltoft;Strandvejen;25;;8400;Ebeltoft;10.673897;56.19653
;True;T100;27385;Fakta Jegstrupvej Viborg;Jegstrupvej;21;;8800;Viborg;9.39172;56.45445
;True;T100;27386;Fakta Hørning;Nørrealle;16;;8362;Hørning;10.037495;56.086583
;True;T100;27388;Fakta Porsvænget Herning;Porsvænget;4;;7400;Herning;8.957176;56.14445
;True;T100;27390;Fakta Frederikshavn;Hjørringvej;143 A;;9900;Frederikshavn;10.507423;57.446362
;True;T100;27459;Brugsen Thorshavn;Dr. Jacobsens Gøta;4;;0100;TORSHAVN;10.070303;56.099472
;True;T100;27460;Brugsen Fugla Fjørdur;Fuglafjørdur;2;;0530;Fuglafjørdur;10.070303;56.099472
;True;T100;27461;BRUGSEN KLAKSVIK;Klaksvik;2;;0700;KLAKSVIK;10.070303;56.099472
;True;T100;27463;Brugsen Højvik Salgskardex;Hoyvik;2;;0188;HOYVIK;10.070303;56.099472
;True;T100;27464;Brugsen Tvørøyi;Box 32;2;;0000;Tvøroyri;10.070303;56.099472
;True;T100;27465;BRUGSEN SKALAFJØRDUR;BOX 222;2;;0600;RUNAVIK;10.070303;56.099472
;True;T100;27466;Brugsen Midvagur;Midvagur;2;;0370;Midvagur;10.070303;56.099472
;True;T100;2747;Superbrugsen Them;Themcentret;8;;8653;Them;9.547453;56.093911
;True;T100;27470;Kantinen Fvc Hasselager;Beringvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;2748;Dagli' Brugsen Thorsager;Thorsgade;26;;8410;Rønde;10.461308;56.342666
;True;T100;27510;Lantmännen Unibake Danmark A/S;Hjermvej;9;;7500;Holstebro;8.621125;56.38189
;True;T100;27512;Tulip Food company;Østerbro;40;;9000;Aalborg;9.935855;57.04525
;True;T100;27516;Ruths Hotel;Hans Ruthsvej;1;;9990;Skagen;10.521595;57.72714
;True;T100;2752;LokalBrugsen Tilst;Havkærvej, Tilst;5;TILST;8381;Mundelstrup;10.108945;56.193295
;True;T100;2754;Dagli' Brugsen Tirstrup;Århusvej;44;TIRSTRUP;8400;Ebeltoft;10.687387;56.301707
;True;T100;27544;Letkøb, Fjellerad;Vaarstvej;334;Fjellerad;9260;Gistrup;10.019435;56.924415
;True;T100;27549;Superbrugsen Hørning- afdisp;Nørre Alle;27;;8362;Hørning;10.037695;56.087045
;True;T100;27552;Superbrugsen Roslev - afdisp;Sallingsundvej;2-4;;7870;Roslev;8.989884;56.701022
;True;T100;27553;Spar Thorning;Blichersvej;13;Kjellerup;8320;Thorning;9.331345;56.286125
;True;T100;27554;Min Købmand Rørbæk;Skovmosevej;1;Rørbæk;9500;Hobro;9.715246;56.705986
;True;T100;27557;Købmand Nord;Paludan Müllersvej;92;;8200;Århus N;10.177613;56.177813
;True;T100;27565;FriskFisken(Leveringssted);Fiskerikajerne;12;;8500;Grenå;10.923036;56.408211
;True;T100;27568;Superbrugsen Sindal - afdisp;Nørregade;7;;9870;Sindal;10.202135;57.47182
;True;T100;27570;Kvickly Struer - afdisp;Smedegade;21;;7600;Struer;8.59344;56.491315
;True;T100;27571;Fakta Alexander Foss Gade Ålborg;Alexander Foss Gade;10;;9000;Ålborg;9.93528;57.036165
;True;T100;27574;Min Købmand Voldum;Voldum Rudvej;17;;8370;Hadsten;10.168025;56.364957
;True;T100;27576;Netto Viby J;Viby Ringvej;20;;8260;Viby J;10.158742;56.131037
;True;T100;27582;BFI EXTRA Sørensen Super;Funch Thomsensgade;2;;8200;Århus N;10.203145;56.17436
;True;T100;27584;Superbrugsen Hinnerup- afdisp;Storgade;7;;8382;Hinnerup;10.062725;56.264745
;True;T100;27588;Sheelsminde Hotel;Sheelsmindevej;35;;9200;Aalborg;9.902883;57.020132
;True;T100;27591;Superbrugsen Hadsund afdisp.;Himmerlandsgade;2;;9560;Hadsund;10.113075;56.716545
;True;T100;27605;Kiosken Sjællandsgade;Sjællandsgade;;;8900;Randers;10.021515;56.46295
;True;T100;2763;Kvickly Ry;Siimtoften;2;;8680;Ry;9.75524;56.093355
;True;T100;27630;MENY Låsby;Hovedgaden;11-13;;8670;Låsby;9.809126;56.150646
;True;T100;27636;Skiveren Letkøb;Niels Skiverens Vej;5-7;;9982;Ålbæk;10.279348;57.616209
;True;T100;27639;Spar;Iversensvej;1;;7700;Thisted;8.7128;56.954665
;True;T100;27641;Rema 1000 Holstebro III Butik 981;Beethovensvej;10;;7500;Holstebro;8.581185;56.37653
;True;T100;27644;2070 Lemtorpskolen 0.-3. Klasse;Nissumvej;34;;7620;Lemvig;8.336305;56.5576
;True;T100;27659;Superbrugsen Øster Bordingvej;Øster Bordingvej;1;;8600;Silkeborg;9.507025;56.186875
;True;T100;27668;RelationMedia A/S;Krøyer Kielbergs Vej;3, St.;;8660;Skanderborg;9.92571;56.042595
;True;T100;27671;Min Købmand Godthåb;Ridemandsmøllevej;14;Godthåb;9230;Svenstrup;9.813925;56.962705
;True;T100;27675;Castenskjold;Åboulevarden;30-32;;8000;Aarhus;10.21013;56.155189
;True;T100;27677;Castenskjold - fakt. adresse;Brammersgade 19, 1. sal;;;8000;Aarhus C;10.20678;56.14729
;True;T100;27683;KIWI Saltumvej;Saltumvej;3;;9220;Aalborg Øst;10.008865;57.035135
;True;T100;27687;Kasper og Co Aps;Bilstrupvej;13A;;7800;Skive;9.021586;56.551567
;True;T100;27693;Superbrugsen Vester Hassing - afdis;Springvandspladsen;2;;9310;Vodskov;10.129793;57.066567
;True;T100;27701;Nordre Skole;H.C Andersensvej;5;;8800;Viborg;9.408613;56.46237
;True;T100;27702;Mammen friskole;Mammen byvej;64;;8850;Bjerringbro;9.612221;56.412114
;True;T100;2771;Superbrugsen Samsø;Beringvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;27710;Feldborg Børneunivers;Bredgade;76;;7540;Haderup;8.928945;56.328905
;True;T100;27712;Rema 1000 Hadsten Butik 974;Gammel Sellingvej;1;;8370;Hadsten;10.043854;56.321683
;True;T100;27722;Rema 1000 Nørresundby;Løvvangcentret - Løvbakken;4B;;9400;Nørresundby;9.94507;57.080765
;True;T100;2773;Kvickly Tranbjerg;Kirketorvet;9;;8310;Tranbjerg J;10.136936;56.090686
;True;T100;27731;Letkøb;Stokkebro;77;Gjerrild;8500;Grenå;10.821701;56.505517
;True;T100;27734;Letkøb Hvilsom Byens Købmand;Hannerupvej;259;;9500;Hobro;9.610311;56.6593
;True;T100;27766;Kvickly Ringkøbing - Afdisp;Skaadsmosevej.;11;;6950;Ringkøbing;8.272175;56.08636
;True;T100;27773;Rema 1000 Vodskov;Vodskovvej;12;;9310;Vodskov;10.0217;57.10184
;True;T100;27774;Letkøb Nr.Felding;Sognstrupvej;4;Nr.Felding;7500;Holstebro;8.60549;56.315515
;True;T100;2778;Dagli' Brugsen Ulstrup;Hovedgaden;23;;8860;Ulstrup;9.793497;56.39075
;True;T100;27794;Bæchs Conditori A/S;Langelandsvej;1;;9500;Hobro;9.81402;56.623764
;True;T100;27796;Netto Ndr. Strandvej;Nordre Strandvej;127-129;;8240;Risskov;10.260213;56.201196
;True;T100;27799;Netto Løgten;Grenåvej;752;;8541;Skødstrup;10.31568;56.27626
;True;T100;2828;LUKKET Dansk Supermarked Højbjerg;Bjødstrupvej;18;;8270;Højbjerg;10.168065;56.109235
;True;T100;2837;Dagli' Brugsen Virklund;Virklundvej;32;VIRKLUND;8600;Silkeborg;9.560995;56.127605
;True;T100;2844;Føtex Skejby;Skelagervej;1-9;;8200;Århus N;10.19392;56.194234
;True;T100;2845;Føtex Holme;Nygårdsvej;95;;8270;Højbjerg;10.175015;56.11271
;True;T100;2849;Dagli' Brugsen Voldby;Dolmervej;2;VOLDBY;8500;Grenå;10.868063;56.459822
;True;T100;2862;DagliBrugsen Vorregård Århus;Vorregårds Alle;96;;8200;Aarhus N;10.202781;56.184341
;True;T100;2872;Dagli' Brugsen Ørum Djursland;Åbrovej;61;;8586;Ørum Djurs;10.676735;56.442524
;True;T100;28758;MENY Rømøvej Fr. Havn;Rømøvej;2;;9900;Frederikshavn;10.517668;57.434234
;True;T100;2891;Kvickly Vericent. Risskov;Vericentret Frijsenborgv;5;;8240;Risskov;10.209255;56.188325
;True;T100;29030;SUPERGROS A/S VEST;GAMMELAGER 11-13;;;2605;BRØNDBY;12.382;55.64952
;True;T100;29031;SuperGros A/S EDI;Kærup Industrivej;12;;4100;Ringsted;11.818795;55.45942
;True;T100;2921;Kvickly Silkeborg;Søtorvet;1;;8600;Silkeborg;9.554862;56.172564
;True;T100;2991;Kvickly Skanderborg;Adelgade;134-138;;8660;Skanderborg;9.93098;56.037815
;True;T100;3101;Salling Aalborg;Nytorv;8;;9000;Aalborg;9.922679;57.048449
;True;T100;32061;Mini Centret Skanderborg;Møllegade;99;;8660;Skanderborg;9.917635;56.03912
;True;T100;3223;Netto Skagen;Sct. Laurentievej;105;;9990;Skagen;10.5818;57.719305
;True;T100;3251;Netto Fr.Havn;Hjørringvej;144;;9900;Frederikshavn;10.506595;57.446715
;True;T100;3266;Føtex Frederikshavn;Rådhus Alle;83;;9900;Frederikshavn;10.531589;57.439629
;True;T100;3282;Føtex Aalborg Øst;Niels Bohrsvej;44;;9220;Aalborg Øst;9.993789;57.018629
;True;T100;4064;Netto Nr. Sundby;Forbindelsesvej;147;;9400;Nørre Sundby;9.94528;57.069914
;True;T100;4066;Netto Åbyhøj;Silkeborgvej;246;;8230;Åbyhøj;10.166285;56.15523
;True;T100;4434;Netto Østergade;Østergade;9;;8600;Silkeborg;9.550754;56.170248
;True;T100;4528;Netto Rundhøj;Rundhøj Torvet;2;;8270;Højbjerg;10.180835;56.119575
;True;T100;4536;Netto Hørning;Vester Alle;2;;8362;Hørning;10.040405;56.0868
;True;T100;4538;Netto Ebeltoft;Vibæk Strandvej;10;;8400;Ebeltoft;10.67581;56.214465
;True;T100;4544;Netto Risskov;Korshøjen;1;;8240;Risskov;10.221928;56.201244
;True;T100;4546;Netto Skanderborg;Søtoften;2A;;8660;Skanderborg;9.930285;56.03211
;True;T100;4548;Netto Skt. Knuds Torv;Skt. Knuds Torv;2;;8000;Aarhus C;10.205235;56.151475
;True;T100;4557;Netto Thorvaldsensgade;Thorvaldsensgade;22-24;;8000;Aarhus C;10.196362;56.156232
;True;T100;4560;Netto Galten;Søndergade;4;;8464;Galten;9.903399;56.154035
;True;T100;4566;Netto Veri Centret;Frisenborgvej;5;;8240;Risskov;10.214125;56.189338
;True;T100;4568;Føtex Food Skæring;Skæring Parkvej;1;;8250;Egå;10.30061;56.23434
;True;T100;4569;Føtex Skæring;Skæring Parkvej;1;;8250;Egå;10.30061;56.23434
;True;T100;4618;Netto Lystrup;Lystrupvej;221;;8520;Lystrup;10.231775;56.226585
;True;T100;5037;Dagli' Brugsen Balling;Søndergade;5;;7860;Spøttrup;8.87966;56.612965
;True;T100;50403;Dagli' Brugsen Rye;Ryesgade, Gl. Rye;28;GL. RYE;8680;Ry;9.698428;56.075022
;True;T100;50404;Dagli' Brugsen Sabro;Vistoftvej;38;;8471;Sabro;10.037115;56.212035
;True;T100;50405;Dagli' Brugsen Sejs;Juelsøvej, Sejs;91;SEJS;8600;Silkeborg;9.607169;56.139702
;True;T100;50408;DagliBrugsen Skjoldhøj Koll;Spobjergvej;5;;8220;Brabrand;10.116655;56.168755
;True;T100;50409;Lokalbrugsen Stjær;Østerbro;9;STJÆR;8464;Galten;9.955302;56.117037
;True;T100;50413;Superbrugsen Lystrup S.Omr.;Centervej;85;;8520;Lystrup;10.234475;56.23746
;True;T100;50415;Superbrugsen Mårslet;Hørretvej;12;;8320;Mårslet;10.163926;56.06776
;True;T100;50416;Dagli' Brugsen Mårup;Beringsvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;50417;Superbrugsen Malling;Søndermarksvej;10;;8340;Malling;10.19501;56.03726
;True;T100;50420;Dagli' Brugsen Tved;Tved Bygade;48;TVED;8420;Knebel;10.43414;56.196715
;True;T100;50421;Dagli' Brugsen Trige;Smedebroen;15;;8380;Trige;10.145383;56.25325
;True;T100;50427;Superbrugsen Vesterbrotorv;Vesterbro Torv;1;;8000;Aarhus C;10.199381;56.158125
;True;T100;50429;Dagli' Brugsen Voel;Hjaltesvej;2;VOEL;8600;Silkeborg;9.6921;56.18973
;True;T100;50431;Dagli' Brugsen Vrinners;Vrinners Bygade;37;;8420;Knebel;10.4927;56.242742
;True;T100;50443;LUKKET DagliBrugsen Ejsing;Gl. Landevej;1;EJSING;7830;Vinderup;8.780985;56.479825
;True;T100;50444;Dagli' Brugsen Frøslev;Elsøvej;208;FRØSLEV;7900;Nykøbing M;8.734393;56.802848
;True;T100;50445;Dagli' Brugsen Hillerslev;Ballerumvej;113;HILLERSLEV;7700;Thisted;8.727788;57.011276
;True;T100;50461;LokalBrugsen Thisted;Refsvej;28;;7700;Thisted;8.696005;56.96043
;True;T100;50462;LokalBrugsen Øster Assels;Asselsvej;174;;7990;Øster-Assels;8.697152;56.701951
;True;T100;50470;Fakta Holstebro;Enghaven;12;;7500;Holstebro;8.620033;56.359097
;True;T100;50478;Dagli' Brugsen Arden;Vestergade;34;;9510;Arden;9.855176;56.769928
;True;T100;50479;Dagli' Brugsen Astrup Arden;Torvegade;7;Astrup;9510;Arden;9.98122;56.76732
;True;T100;50480;Dagli' Brugsen Agersted;Præstbovej;4;AGERSTED;9330;Dronninglund;10.381802;57.197541
;True;T100;50481;Superbrugsen Ålestrup;Vestergade;32;;9620;Ålestrup;9.49008;56.69383
;True;T100;50482;Dagli' Brugsen Bindslev;Vesterbro;9;;9881;Bindslev;10.195938;57.542296
;True;T100;50483;Superbrugsen Brovst;Jernbanegade;2 - 4;;9460;Brovst;9.522406;57.09812
;True;T100;50485;Superbrugsen Dronninglund;Slotsgade;25;;9330;Dronninglund;10.285955;57.159395
;True;T100;50486;Dagli' Brugsen Dybvad;Markedsvej;14;;9352;Dybvad;10.356932;57.27536
;True;T100;50488;Superbrugsen Farsø;Dronning Ingridsvej;2;;9640;Farsø;9.341738;56.771421
;True;T100;50489;Superbrugsen Byrum;Byrum hovedgade;77;;9940;Læsø;10.538092;57.436418
;True;T100;50490;DagliBrugsen Gærum;Østergade;5;GÆRUM;9900;Frederikshavn;10.435485;57.402385
;True;T100;50491;Superbrugsen Gistrup;Nøvlingvej;25;;9260;Gistrup;9.996735;56.998
;True;T100;50492;Dagli' Brugsen Hornum;Haubrovej;5;HORNUM;9600;Års;9.426365;56.84074
;True;T100;50493;Dagli' Brugsen Hundelev;Løkkenvej;669;;9480;Løkken;9.843925;57.425445
;True;T100;50494;LUKKET DagliBrugsen Vebbestrup;Hobrovej;12;Vebbestrup;9500;Hobro;9.799127;56.640354
;True;T100;5056;Dagli' Brugsen Breum;Åkjærvej;1;BREUM;7870;Roslev;9.068563;56.687554
;True;T100;5058;Dagli' Brugsen Bøvling;Tangsøgade;40;;7650;Bøvlingbjerg;8.20362;56.435555
;True;T100;5069;Dagli' Brugsen Durup;Tønderingvej;3;DURUP;7870;Roslev;8.956825;56.743893
;True;T100;50753;Coop Hasselager;Beringvej;2;;8361;Hasselager;10.070303;56.099472
;True;T100;50983;Føtex Viby;Viby Ringvej;10;Viby Centret;8260;Viby J;10.161217;56.129851
